Date,Close,High,Low,Open,Volume,year,month,day,lag_1,lag_2,lag_3,price_change,ma_7,ma_14,std_7
2023-11-07,1153.3634033203125,1160.9572220726066,1151.2540159543112,1158.4507493206686,6960204,2023.0,11.0,7.0,1160.9075927734375,1151.3284912109375,1151.57666015625,-7.544189453125,1148.6766880580358,1139.5372052873884,8.476631626557987
2023-11-08,1159.3690185546875,1161.9003321646271,1152.3460470752768,1157.4333936812943,7884494,2023.0,11.0,8.0,1153.3634033203125,1160.9075927734375,1151.3284912109375,6.005615234375,1150.3358328683037,1139.9590802873884,9.357054410606224
2023-11-09,1146.787109375,1159.3689122452763,1143.6353879313751,1159.344192861405,14513610,2023.0,11.0,9.0,1159.3690185546875,1153.3634033203125,1160.9075927734375,-12.5819091796875,1151.9418073381696,1140.1150687081474,7.08408955507591
2023-11-10,1148.9461669921875,1149.6659373563402,1140.5831381668131,1144.3055869187945,7734954,2023.0,11.0,10.0,1146.787109375,1159.3690185546875,1153.3634033203125,2.1590576171875,1153.1826346261162,1140.6752057756696,5.209708962808128
2023-11-13,1148.79736328125,1153.7606282722284,1147.3579437297892,1152.9167762849927,3854810,2023.0,11.0,13.0,1148.9461669921875,1146.787109375,1159.3690185546875,-0.1488037109375,1152.7855922154017,1142.4974452427455,5.45274177061222
2023-11-15,1169.5684814453125,1172.2982770196893,1154.9516911953865,1161.4039352802763,12220648,2023.0,11.0,15.0,1148.79736328125,1148.9461669921875,1146.787109375,20.7711181640625,1155.3913051060267,1145.9894496372767,8.270513958128282
2023-11-16,1171.6778564453125,1178.353423134986,1164.8533675821152,1166.9131951067154,13134910,2023.0,11.0,16.0,1169.5684814453125,1148.79736328125,1148.9461669921875,2.109375,1156.9299142020088,1150.7470964704241,10.236043392798141
2023-11-17,1169.121826171875,1177.9067803474445,1167.384683548377,1167.8064883385834,7758634,2023.0,11.0,17.0,1171.6778564453125,1169.5684814453125,1148.79736328125,-2.5560302734375,1159.181117466518,1153.9289027622767,11.023511318089337
2023-11-20,1166.0445556640625,1170.5362129509904,1159.61703140789,1165.6474702823514,4490186,2023.0,11.0,20.0,1169.121826171875,1171.6778564453125,1169.5684814453125,-3.0772705078125,1160.134765625,1155.2352992466517,11.327048557042703
2023-11-21,1180.7109375,1185.227556641674,1171.4296571663483,1174.3083747965666,8214450,2023.0,11.0,21.0,1166.0445556640625,1169.121826171875,1171.6778564453125,14.6663818359375,1164.9810267857142,1158.461417061942,11.906772338170454
2023-11-22,1185.3267822265625,1188.4288224829827,1177.3855591701267,1178.7752974396924,8534814,2023.0,11.0,22.0,1180.7109375,1166.0445556640625,1169.121826171875,4.6158447265625,1170.178257533482,1161.6804460797991,11.678912255429543
2023-11-23,1188.9500732421875,1191.1835423841578,1185.3268657327444,1185.3268657327444,8531542,2023.0,11.0,23.0,1185.3267822265625,1180.7109375,1166.0445556640625,3.623291015625,1175.9143589564733,1164.3499755859375,8.974968505541673
2023-11-24,1188.1558837890625,1192.474021001291,1186.7414260587238,1187.0144298509326,6749486,2023.0,11.0,24.0,1188.9500732421875,1185.3267822265625,1180.7109375,-0.794189453125,1178.5697021484375,1166.980503627232,9.517783308306694
2023-11-28,1188.404052734375,1191.034607263244,1178.899449291774,1188.155889499075,13792174,2023.0,11.0,28.0,1188.1558837890625,1188.9500732421875,1185.3267822265625,0.2481689453125,1180.9591587611608,1168.944536481585,9.598433800592657
2023-11-29,1191.5308837890625,1197.1145563492605,1190.2156671664848,1195.1540911072586,12531306,2023.0,11.0,29.0,1188.404052734375,1188.1558837890625,1188.9500732421875,3.1268310546875,1184.1604527064733,1171.6707850864955,8.686009203621026
2023-11-30,1179.9913330078125,1191.530923348677,1176.2440439527552,1188.5529645510346,28439984,2023.0,11.0,30.0,1191.5308837890625,1188.404052734375,1188.1558837890625,-11.53955078125,1186.1528494698662,1173.143807547433,4.360597334529717
2023-12-01,1188.3544921875,1189.3967050711567,1180.0658643673892,1180.2643464861462,14342842,2023.0,12.0,1.0,1179.9913330078125,1191.5308837890625,1188.404052734375,8.3631591796875,1187.2447858537946,1176.1129063197545,3.6736767228933083
2023-12-04,1201.2093505859375,1215.9999042684665,1190.4887710727894,1215.9999042684665,15590990,2023.0,12.0,4.0,1188.3544921875,1179.9913330078125,1191.5308837890625,12.8548583984375,1189.5137241908483,1179.845990862165,6.27520472426562
2023-12-05,1209.919921875,1211.458582489934,1201.929016778731,1210.5403299982054,12693624,2023.0,12.0,5.0,1201.2093505859375,1188.3544921875,1179.9913330078125,8.7105712890625,1192.5094168526787,1184.2118879045759,9.912493344701172
2023-12-06,1221.5091552734375,1227.3905513904704,1208.5549856031337,1214.560584514323,16422442,2023.0,12.0,6.0,1209.919921875,1201.2093505859375,1188.3544921875,11.5892333984375,1197.274169921875,1187.9219360351562,14.449086600405321
2023-12-07,1219.4989013671875,1221.4345260102064,1212.0291642243994,1220.9630401277734,8142096,2023.0,12.0,7.0,1221.5091552734375,1209.919921875,1201.2093505859375,-2.01025390625,1201.7162911551338,1191.3377249581474,15.967619542142316
2023-12-08,1218.8536376953125,1229.2516522307412,1213.5181285411948,1222.8739302715144,10204894,2023.0,12.0,8.0,1219.4989013671875,1221.5091552734375,1209.919921875,-0.645263671875,1205.6195417131696,1194.8899972098213,16.396584054051157
2023-12-11,1220.6405029296875,1224.7351961410227,1217.1909371644088,1218.9777608532804,7066138,2023.0,12.0,11.0,1218.8536376953125,1219.4989013671875,1221.5091552734375,1.786865234375,1211.4265659877233,1198.7897077287946,12.555618196618004
2023-12-12,1203.1201171875,1223.4198198791,1201.184371389843,1220.9630282642331,9197124,2023.0,12.0,12.0,1220.6405029296875,1218.8536376953125,1219.4989013671875,-17.5203857421875,1213.5359409877233,1200.3903634207588,8.673633915386938
2023-12-13,1208.03369140625,1210.2176004047435,1194.3103140708777,1202.102614795848,10031182,2023.0,12.0,13.0,1203.1201171875,1220.6405029296875,1218.8536376953125,4.91357421875,1214.5108468191963,1202.0122855050224,7.33789685639622
2023-12-14,1223.0228271484375,1228.3831772791464,1212.3518080035872,1217.9851619285064,16972354,2023.0,12.0,14.0,1208.03369140625,1203.1201171875,1220.6405029296875,14.9891357421875,1216.3826904296875,1204.446053641183,7.636742427434517
2023-12-15,1238.63232421875,1240.8161121066785,1225.9511593183302,1229.8969303201395,15932152,2023.0,12.0,15.0,1223.0228271484375,1208.03369140625,1203.1201171875,15.6094970703125,1218.828857421875,1208.051513671875,11.378330579771754
2023-12-18,1251.239013671875,1258.1379030406688,1236.3243792186838,1238.6323699765337,14165188,2023.0,12.0,18.0,1238.63232421875,1223.0228271484375,1208.03369140625,12.606689453125,1223.3631591796875,1212.5397251674108,16.74738020776147
2023-12-19,1269.6527099609375,1277.4945707453207,1253.3234974409622,1268.1140495332209,16820604,2023.0,12.0,19.0,1251.239013671875,1238.63232421875,1223.0228271484375,18.4136962890625,1230.6201695033483,1218.1198556082588,23.93249464148372
2023-12-20,1254.2913818359375,1289.8780864366483,1250.742696068458,1276.080186427869,17736722,2023.0,12.0,20.0,1269.6527099609375,1251.239013671875,1238.63232421875,-15.361328125,1235.4274379185267,1223.427001953125,24.951785305705187
2023-12-21,1271.8614501953125,1277.2962009364337,1249.8741628164655,1254.2170195322976,13765454,2023.0,12.0,21.0,1254.2913818359375,1269.6527099609375,1251.239013671875,17.570068359375,1245.2476283482142,1229.3917846679688,23.60851130733879
2023-12-22,1273.102294921875,1280.9689971307214,1264.4661412408368,1270.3973397701047,16541784,2023.0,12.0,22.0,1271.8614501953125,1254.2913818359375,1269.6527099609375,1.2408447265625,1254.5431431361608,1234.5269949776787,18.842903252468883
2023-12-26,1279.554443359375,1286.453332624264,1271.935783794956,1274.5663382448713,7465664,2023.0,12.0,26.0,1273.102294921875,1271.8614501953125,1254.2913818359375,6.4521484375,1262.6190883091517,1239.5008893694196,14.752506022826918
2023-12-27,1283.9222412109375,1290.3992050276352,1277.0977519092014,1281.5150092423955,9204156,2023.0,12.0,27.0,1279.554443359375,1273.102294921875,1271.8614501953125,4.3677978515625,1269.089076450893,1243.9589669363838,12.187786576936597
2023-12-28,1293.2034912109375,1296.4047727896043,1283.922210219302,1285.38634910855,12302636,2023.0,12.0,28.0,1283.9222412109375,1279.554443359375,1273.102294921875,9.28125,1275.0840018136162,1249.2235804966517,12.264849483666927
2023-12-29,1282.97900390625,1297.3973111899322,1280.1748079960485,1295.958012986606,10864584,2023.0,12.0,29.0,1293.2034912109375,1283.9222412109375,1279.554443359375,-10.2244873046875,1276.987758091518,1253.803963797433,12.315446319129892
2024-01-01,1285.609619140625,1293.848686885263,1277.1223881648043,1280.7952766903763,4030540,2024.0,1.0,1.0,1282.97900390625,1293.2034912109375,1283.9222412109375,2.630615234375,1281.4617919921875,1258.444614955357,7.406229873571829
2024-01-02,1296.255859375,1297.8937610136477,1277.0480485996618,1283.0039664322292,7448800,2024.0,1.0,2.0,1285.609619140625,1282.97900390625,1293.2034912109375,10.646240234375,1284.9467075892858,1265.09716796875,7.861285472907209
2024-01-03,1282.16015625,1307.3238832997818,1279.132516403198,1295.412048372221,9037536,2024.0,1.0,3.0,1296.255859375,1285.609619140625,1282.97900390625,-14.095703125,1286.240687779018,1270.3919154575892,6.144820576847451
2024-01-04,1288.7860107421875,1295.337616733607,1280.0755785995668,1284.4928354763,9612778,2024.0,1.0,4.0,1282.16015625,1296.255859375,1285.609619140625,6.6258544921875,1287.5594831194196,1275.0892857142858,5.418351164153141
2024-01-05,1294.2705078125,1300.3009471094986,1289.456165302221,1291.888116528752,8086406,2024.0,1.0,5.0,1288.7860107421875,1282.16015625,1296.255859375,5.4844970703125,1289.037806919643,1279.063441685268,5.666589376198402
2024-01-08,1284.1702880859375,1306.3063750382337,1275.0378087074926,1295.4120337021336,7734652,2024.0,1.0,8.0,1294.2705078125,1288.7860107421875,1282.16015625,-10.1002197265625,1287.747349330357,1281.4156755719866,5.587847817722752
2024-01-09,1280.7705078125,1293.8239187379374,1279.132606160338,1290.448874370277,5403074,2024.0,1.0,9.0,1284.1702880859375,1294.2705078125,1288.7860107421875,-3.3997802734375,1287.431849888393,1282.2098039899554,5.952403990555708
2024-01-10,1315.3148193359375,1319.7320764251056,1278.0654937339266,1279.0333061103788,11102740,2024.0,1.0,10.0,1280.7705078125,1284.1702880859375,1294.2705078125,34.5443115234375,1291.6754499162946,1286.5686209542412,11.97684677156792
2024-01-11,1349.9088134765625,1352.489686993197,1318.7394856296971,1319.7321386109766,23725852,2024.0,1.0,11.0,1315.3148193359375,1280.7705078125,1284.1702880859375,34.593994140625,1299.3401576450892,1292.1434326171875,25.230865424105158
2024-01-12,1360.6541748046875,1363.2350482099334,1335.8626919019084,1349.9087552154865,15012164,2024.0,1.0,12.0,1349.9088134765625,1315.3148193359375,1280.7705078125,10.745361328125,1310.5535888671875,1298.3971383231026,32.66917097764375
2024-01-15,1383.88232421875,1386.1901939086483,1355.9639593887296,1364.897836134336,8610594,2024.0,1.0,15.0,1360.6541748046875,1349.9088134765625,1315.3148193359375,23.2281494140625,1324.1387765066963,1305.849129813058,40.855483317473556
2024-01-16,1364.5255126953125,1386.0413130880693,1360.4308194226976,1379.7627106993225,9069024,2024.0,1.0,16.0,1383.88232421875,1360.6541748046875,1349.9088134765625,-19.3568115234375,1334.1752057756696,1311.6065063476562,40.92450101611653
2024-01-17,1351.5712890625,1376.0898877655304,1345.0694854389078,1349.511582817391,12197382,2024.0,1.0,17.0,1364.5255126953125,1383.88232421875,1360.6541748046875,-12.9542236328125,1343.803920200893,1315.775634765625,34.64591277167917
2024-01-18,1357.8995361328125,1360.92717605878,1341.3222805612156,1341.4712027363942,10279438,2024.0,1.0,18.0,1351.5712890625,1364.5255126953125,1383.88232421875,6.3282470703125,1354.8223528180804,1321.1271013532366,20.727075450946856
2024-01-19,1357.4031982421875,1365.890429247957,1349.015329468004,1365.890429247957,10422704,2024.0,1.0,19.0,1357.8995361328125,1351.5712890625,1364.5255126953125,-0.496337890625,1360.8349783761162,1326.2552141462054,11.33154769546831
2024-01-23,1318.8138427734375,1361.671682300463,1312.8332056966303,1361.671682300463,20055420,2024.0,1.0,23.0,1357.4031982421875,1357.8995361328125,1351.5712890625,-38.58935546875,1356.3928397042412,1327.866498674665,19.487989570986485
2024-01-24,1334.00146484375,1339.5851376107455,1314.1980872328545,1325.4149927095905,21919128,2024.0,1.0,24.0,1318.8138427734375,1357.4031982421875,1357.8995361328125,15.1876220703125,1352.5853097098213,1331.5694492885045,21.05716079234929
2024-01-25,1343.1337890625,1354.1274927557365,1325.390118278632,1333.0831783387705,11808872,2024.0,1.0,25.0,1334.00146484375,1318.8138427734375,1357.4031982421875,9.13232421875,1346.7640904017858,1335.4514334542412,15.984607645888357
2024-01-29,1437.4111328125,1441.8283899094502,1350.1817560391485,1354.474931519067,23893438,2024.0,1.0,29.0,1343.1337890625,1334.00146484375,1318.8138427734375,94.27734375,1357.1763218470983,1345.6757638113838,38.02534751053932
2024-01-30,1397.2830810546875,1449.2484377227322,1394.1066401470152,1449.223597164783,14093978,2024.0,1.0,30.0,1437.4111328125,1343.1337890625,1334.00146484375,-40.1280517578125,1363.706577845982,1353.7552490234375,40.73120907757379
2024-01-31,1416.1435546875,1423.7125336444733,1392.195801594125,1393.684781061071,15130226,2024.0,1.0,31.0,1397.2830810546875,1437.4111328125,1343.1337890625,18.8604736328125,1372.0271519252233,1363.4247523716517,45.06565487021629
2024-02-01,1416.1683349609375,1432.745590517861,1407.631543948549,1424.4569627393994,13349362,2024.0,2.0,1.0,1416.1435546875,1397.2830810546875,1437.4111328125,0.0247802734375,1380.4221714564733,1370.6285749162946,47.3052658119706
2024-02-02,1446.9901123046875,1464.063815224382,1422.6453963923934,1422.6453963923934,19652588,2024.0,2.0,2.0,1416.1683349609375,1416.1435546875,1397.2830810546875,30.82177734375,1398.7330671037946,1377.562953404018,44.18787792116018
2024-02-05,1428.452392578125,1459.6961190035065,1421.007495677393,1450.0177530325548,8814432,2024.0,2.0,5.0,1446.9901123046875,1416.1683349609375,1416.1435546875,-18.5377197265625,1412.2260567801338,1382.4056832449776,34.48198542647133
2024-02-06,1417.309814453125,1431.2565145548228,1409.3933108861847,1431.2565145548228,9047984,2024.0,2.0,6.0,1428.452392578125,1446.9901123046875,1416.1683349609375,-11.142578125,1422.8226318359375,1384.7933611188616,16.330621681511793
2024-02-07,1431.554443359375,1438.8504181404362,1418.7491963623445,1425.3752031215413,9296568,2024.0,2.0,7.0,1417.309814453125,1428.452392578125,1446.9901123046875,14.24462890625,1421.9859619140625,1389.5811418805804,15.591959909188487
2024-02-08,1439.4708251953125,1448.752105824393,1417.0368932886952,1439.3467435794869,14694634,2024.0,2.0,8.0,1431.554443359375,1417.309814453125,1428.452392578125,7.9163818359375,1428.0127825055804,1395.8596801757812,12.246669200056282
2024-02-09,1450.0177001953125,1461.160204582695,1440.2896534634558,1443.31729322881,12556798,2024.0,2.0,9.0,1439.4708251953125,1431.554443359375,1417.309814453125,10.546875,1432.8519461495537,1402.4395490373884,13.412063842526432
2024-02-12,1441.679443359375,1450.2659153474915,1431.7529141646626,1450.017752117624,6674430,2024.0,2.0,12.0,1450.0177001953125,1439.4708251953125,1431.554443359375,-8.3382568359375,1436.4963902064733,1408.4592808314733,11.444858790482046
2024-02-13,1454.3358154296875,1468.1337156942295,1443.3173918995335,1444.8063713272154,7715594,2024.0,2.0,13.0,1441.679443359375,1450.0177001953125,1439.4708251953125,12.6563720703125,1437.5457763671875,1418.1394217354912,12.821382959886881
2024-02-14,1470.4912109375,1472.749520552248,1446.7916226083244,1446.7916226083244,7117888,2024.0,2.0,14.0,1454.3358154296875,1441.679443359375,1450.0177001953125,16.1553955078125,1443.5513218470983,1427.8886893136162,17.012608857046576
2024-02-15,1459.7952880859375,1473.8165098910026,1455.750276105359,1472.4516121931645,10006782,2024.0,2.0,15.0,1470.4912109375,1454.3358154296875,1441.679443359375,-10.6959228515625,1449.6206752232142,1436.2216535295759,13.253700972235595
2024-02-16,1449.843994140625,1466.1483668657747,1447.8339689108675,1465.6271998466532,9767498,2024.0,2.0,16.0,1459.7952880859375,1470.4912109375,1454.3358154296875,-9.9512939453125,1452.2334681919642,1437.1097150530134,10.64454370923349
2024-02-19,1463.17041015625,1468.630001238923,1442.8458657695369,1451.30825618237,6729828,2024.0,2.0,19.0,1449.843994140625,1459.7952880859375,1470.4912109375,13.326416015625,1455.6191231863838,1441.815952845982,9.629216736476518
2024-02-20,1460.2174072265625,1464.659505178025,1451.0602075132597,1464.1880192365334,7117496,2024.0,2.0,20.0,1463.17041015625,1449.843994140625,1459.7952880859375,-2.9530029296875,1457.0762241908483,1444.9640851702009,9.40954447159053
2024-02-21,1456.916748046875,1477.5888193115914,1446.8414171157522,1463.170510366537,12720292,2024.0,2.0,21.0,1460.2174072265625,1463.17041015625,1449.843994140625,-3.3006591796875,1459.2529820033483,1447.8746861049108,6.595880199351573
2024-02-22,1470.8634033203125,1474.0398440634356,1447.2878974462733,1457.3633484018678,18493728,2024.0,2.0,22.0,1456.916748046875,1460.2174072265625,1463.17041015625,13.9466552734375,1461.6140659877233,1449.5799211774554,7.445738676144602
2024-02-23,1482.6512451171875,1486.5474563697878,1472.4517119404402,1478.556551746289,14438584,2024.0,2.0,23.0,1470.8634033203125,1456.916748046875,1460.2174072265625,11.787841796875,1463.3512137276787,1453.4512677873884,10.608719479540046
2024-02-26,1476.3974609375,1483.5446346905887,1471.607959051116,1482.5768223248915,7513106,2024.0,2.0,26.0,1482.6512451171875,1470.8634033203125,1456.916748046875,-6.2537841796875,1465.7229527064733,1457.6718139648438,11.499663129695831
2024-02-27,1474.73486328125,1488.9297276070065,1467.1907251784094,1472.1291493159845,10826044,2024.0,2.0,27.0,1476.3974609375,1482.6512451171875,1470.8634033203125,-1.66259765625,1469.2787911551338,1460.7561296735491,9.434147286497806
2024-02-28,1444.930419921875,1480.3185210789975,1439.5205099276588,1472.1042938560004,8647950,2024.0,2.0,28.0,1474.73486328125,1476.3974609375,1482.6512451171875,-29.804443359375,1466.6730782645088,1461.1461007254463,13.178400862436716
2024-02-29,1450.0675048828125,1468.1088998815817,1443.8385832706604,1454.2365988812116,23628976,2024.0,2.0,29.0,1444.930419921875,1474.73486328125,1476.3974609375,5.1370849609375,1465.2230922154017,1461.149658203125,14.499273876835467
2024-03-01,1481.1622314453125,1488.979373154373,1451.7548888255135,1452.7475417409498,12132926,2024.0,3.0,1.0,1450.0675048828125,1444.930419921875,1474.73486328125,31.0947265625,1468.686732700893,1463.9698573521205,15.069045677526532
2024-03-04,1496.3250732421875,1501.337897909408,1476.2982516112518,1479.524373681886,10024420,2024.0,3.0,4.0,1481.1622314453125,1450.0675048828125,1444.930419921875,15.162841796875,1472.3241141183037,1466.9690900530134,18.389231421538504
2024-03-05,1489.1778564453125,1496.3250301461744,1475.1319146195472,1494.7119691573153,7107668,2024.0,3.0,5.0,1496.3250732421875,1481.1622314453125,1450.0675048828125,-7.147216796875,1473.2564871651787,1468.3038504464287,19.14983356288307
2024-03-06,1491.9573974609375,1497.9133152152726,1467.6373999640691,1482.4775132325713,7805676,2024.0,3.0,6.0,1489.1778564453125,1496.3250732421875,1481.1622314453125,2.779541015625,1475.4793352399554,1470.6011439732142,20.43513195301827
2024-03-07,1468.059326171875,1492.056638756749,1464.7091224345347,1491.9325571368477,8315726,2024.0,3.0,7.0,1491.9573974609375,1489.1778564453125,1496.3250732421875,-23.8980712890625,1474.5256870814733,1471.9022391183037,20.630494783311498
2024-03-11,1455.82470703125,1478.060156044582,1452.7475073010382,1478.060156044582,11277130,2024.0,3.0,11.0,1468.059326171875,1491.9573974609375,1489.1778564453125,-12.234619140625,1476.0820138113838,1471.3775460379463,18.305716941184862
2024-03-12,1464.5850830078125,1477.0676458601297,1454.2614676999044,1455.8248476863198,9432678,2024.0,3.0,12.0,1455.82470703125,1468.059326171875,1491.9573974609375,8.7603759765625,1478.1559535435267,1471.6895228794642,15.469926725770145
2024-03-13,1421.6527099609375,1472.2034859914554,1417.2850129833478,1468.9029635812572,13522134,2024.0,3.0,13.0,1464.5850830078125,1455.82470703125,1468.059326171875,-42.932373046875,1469.6545933314733,1469.170663016183,26.183896920782892
2024-03-14,1420.9578857421875,1437.882667347047,1415.0268084821887,1429.1224321842872,18571102,2024.0,3.0,14.0,1421.6527099609375,1464.5850830078125,1455.82470703125,-0.69482421875,1458.8878522600446,1465.6059831891741,28.7581135972187
2024-03-15,1407.80517578125,1422.694969713975,1402.5193474045138,1415.4733954219128,19223818,2024.0,3.0,15.0,1420.9578857421875,1421.6527099609375,1464.5850830078125,-13.1527099609375,1447.26318359375,1460.2598353794642,30.844231274553195
2024-03-18,1428.8990478515625,1431.1325169373013,1406.1177116464064,1409.5671563330236,9169392,2024.0,3.0,18.0,1407.80517578125,1420.9578857421875,1421.6527099609375,21.0938720703125,1438.254847935268,1456.8670915876116,24.082557887777877
2024-03-19,1414.778564453125,1427.0378036957163,1406.8373411480031,1418.252849649116,8275764,2024.0,3.0,19.0,1428.8990478515625,1407.80517578125,1420.9578857421875,-14.1204833984375,1430.643310546875,1452.5844988141741,21.35844103152252
2024-03-20,1433.142578125,1434.3833942099568,1413.5625245390722,1417.458614341769,8488806,2024.0,3.0,20.0,1414.778564453125,1428.8990478515625,1407.80517578125,18.364013671875,1427.4030064174108,1451.7425101143974,18.419847236725868
2024-03-21,1440.3145751953125,1447.1887452733042,1434.060934378195,1441.8532357214951,13006936,2024.0,3.0,21.0,1433.142578125,1414.778564453125,1428.8990478515625,7.1719970703125,1423.935791015625,1451.0458722795759,11.073958518232283
2024-03-22,1444.3348388671875,1449.2732629085035,1436.716179238339,1439.321893152815,19527608,2024.0,3.0,22.0,1440.3145751953125,1433.142578125,1414.778564453125,4.020263671875,1427.1760951450892,1448.4153442382812,13.374148208199545
2024-03-26,1430.983642578125,1441.7291835759677,1428.4276096750873,1434.3835274360674,11415906,2024.0,3.0,26.0,1444.3348388671875,1440.3145751953125,1433.142578125,-13.3511962890625,1428.6083461216517,1443.7480991908483,13.131888230732935
2024-03-27,1481.8819580078125,1488.9794509587407,1436.368843691532,1437.3614966588375,16326644,2024.0,3.0,27.0,1430.983642578125,1444.3348388671875,1440.3145751953125,50.8983154296875,1439.1907435825892,1443.2269635881696,21.03994140543025
2024-03-28,1474.933349609375,1494.8856495085238,1467.786296896486,1481.90676076149,21854364,2024.0,3.0,28.0,1481.8819580078125,1430.983642578125,1444.3348388671875,-6.9486083984375,1445.7670724051338,1442.0109601702009,24.238237646172784
2024-04-01,1473.8663330078125,1482.9986918329437,1471.6080232736622,1481.509712382751,5013880,2024.0,4.0,1.0,1474.933349609375,1481.8819580078125,1430.983642578125,-1.0670166015625,1454.2081821986608,1442.425746372768,21.815390074651088
2024-04-02,1476.025146484375,1483.0233977342266,1464.1629930776332,1473.0968689675983,8910166,2024.0,4.0,2.0,1473.8663330078125,1474.933349609375,1481.8819580078125,2.1588134765625,1460.334263392857,1443.8686349051338,20.916443390810578
2024-04-03,1460.7880859375,1473.5436523631188,1458.1079713887636,1471.186101560143,7008292,2024.0,4.0,3.0,1476.025146484375,1473.8663330078125,1474.933349609375,-15.237060546875,1463.2590506417412,1443.597420828683,18.993520829230285
2024-04-04,1452.1768798828125,1468.878217464342,1439.3467919062653,1468.878217464342,14490272,2024.0,4.0,4.0,1460.7880859375,1476.025146484375,1473.8663330078125,-8.6112060546875,1464.3793422154017,1445.7777186802455,17.890529831516254
2024-04-05,1449.3724365234375,1459.9938949751336,1445.3025839763254,1450.1417667351743,7442298,2024.0,4.0,5.0,1452.1768798828125,1460.7880859375,1476.025146484375,-2.804443359375,1467.006312779018,1447.807329450335,12.793579051643045
2024-04-08,1475.057373046875,1480.0206375610207,1450.265891033407,1452.226356281804,8357118,2024.0,4.0,8.0,1449.3724365234375,1452.1768798828125,1460.7880859375,25.6849365234375,1466.0313720703125,1452.6110578264509,11.682859056962439
2024-04-09,1452.896484375,1478.8543827139297,1451.7549092714803,1478.060211901015,7071414,2024.0,4.0,9.0,1475.057373046875,1449.3724365234375,1452.1768798828125,-22.160888671875,1462.8832484654017,1454.325160435268,11.852147973461678
2024-04-10,1468.7044677734375,1476.0749645358123,1455.5766564963697,1455.5766564963697,9138330,2024.0,4.0,10.0,1452.896484375,1475.057373046875,1449.3724365234375,15.8079833984375,1462.1458391462054,1458.177010672433,11.197414211528377
2024-04-12,1456.3707275390625,1475.553696376268,1452.3255942645226,1465.031599863232,15551012,2024.0,4.0,12.0,1468.7044677734375,1452.896484375,1475.057373046875,-12.333740234375,1459.3380650111608,1459.8361642020088,9.46770020368197
2024-04-15,1454.062744140625,1471.2356878788278,1435.6986653849476,1450.2658952456557,12902062,2024.0,4.0,15.0,1456.3707275390625,1468.7044677734375,1452.896484375,-2.3079833984375,1458.3773018973213,1460.8181762695312,9.635775977701323
2024-04-16,1454.9810791015625,1460.366269889981,1440.265047408789,1442.6721581376476,9366184,2024.0,4.0,16.0,1454.062744140625,1456.3707275390625,1468.7044677734375,0.9183349609375,1458.7779017857142,1461.578622000558,9.390197072666108
2024-04-18,1453.56640625,1475.082206281391,1448.6279823176308,1452.7475160786112,19005692,2024.0,4.0,18.0,1454.9810791015625,1454.062744140625,1456.3707275390625,-1.4146728515625,1459.3770403180804,1463.1916765485491,8.805670014571707
2024-04-19,1459.323974609375,1463.1705049395248,1432.42310285773,1446.0720814485835,15741778,2024.0,4.0,19.0,1453.56640625,1454.9810791015625,1454.062744140625,5.757568359375,1457.1294119698662,1461.5803920200892,5.5378409688102455
2024-04-22,1468.9774169921875,1471.930535229808,1457.0160218672338,1461.6317610616636,10350362,2024.0,4.0,22.0,1459.323974609375,1453.56640625,1454.9810791015625,9.6534423828125,1459.4266880580358,1461.1549682617188,6.702254603038047
2024-04-23,1448.603271484375,1482.527235777458,1444.8561033979945,1468.1337674689391,14605554,2024.0,4.0,23.0,1468.9774169921875,1459.323974609375,1453.56640625,-20.3741455078125,1456.5550885881696,1459.3504638671875,6.36223055560129
2024-04-24,1439.5205078125,1457.7605053579202,1438.8504186169605,1452.7475596039474,10462776,2024.0,4.0,24.0,1448.603271484375,1468.9774169921875,1459.323974609375,-9.082763671875,1454.147914341518,1456.7429896763392,9.059519892410687
2024-04-25,1449.2484130859375,1457.189636393573,1430.9091747445573,1431.9018276580116,15943926,2024.0,4.0,25.0,1439.5205078125,1448.603271484375,1468.9774169921875,9.7279052734375,1453.4601527622767,1455.9187273297991,9.247847954587908
2024-04-26,1441.878173828125,1454.2366552962403,1439.346860190818,1453.1943211694756,9413848,2024.0,4.0,26.0,1449.2484130859375,1439.5205078125,1448.603271484375,-7.3702392578125,1451.5883091517858,1455.18310546875,10.16889522296369
2024-04-29,1454.2613525390625,1457.1152296530197,1439.3467183436048,1439.3467183436048,7247974,2024.0,4.0,29.0,1441.878173828125,1449.2484130859375,1439.5205078125,12.3831787109375,1451.6875871930804,1455.5323137555804,10.194785270319993
2024-04-30,1456.2218017578125,1472.178648628076,1452.1271085524606,1457.2144546560796,11474262,2024.0,4.0,30.0,1454.2613525390625,1441.878173828125,1449.2484130859375,1.96044921875,1451.244419642857,1454.1869158063616,9.869749970253258
2024-05-02,1455.7752685546875,1466.4710074185996,1453.368036621592,1461.185178797564,14512646,2024.0,5.0,2.0,1456.2218017578125,1454.2613525390625,1441.878173828125,-0.446533203125,1449.3583984375,1454.392543247768,6.653841644906412
2024-05-03,1423.46435546875,1464.1134460205978,1405.745524232649,1460.1925152681529,17226958,2024.0,5.0,3.0,1455.7752685546875,1456.2218017578125,1454.2613525390625,-32.3109130859375,1445.767124720982,1451.1611066545759,11.869373530339749
